path,tm_id,source,category_id,doc_id
glyph_crops_merged_by_tm/TM_60732/4097_116_cat45__kornia.jpg,TM_60732,kornia,45,4097_116
glyph_crops_merged_by_tm/TM_60732/7139_66_cat212__kornia.jpg,TM_60732,kornia,212,7139_66
glyph_crops_merged_by_tm/TM_60732/4145_45_cat59__kornia.jpg,TM_60732,kornia,59,4145_45
glyph_crops_merged_by_tm/TM_60732/7139_72_cat14__kornia.jpg,TM_60732,kornia,14,7139_72
glyph_crops_merged_by_tm/TM_60732/4097_164_cat100__kornia.jpg,TM_60732,kornia,100,4097_164
glyph_crops_merged_by_tm/TM_60732/4097_31593_cat212__opencv.jpg,TM_60732,opencv,212,4097_31593
glyph_crops_merged_by_tm/TM_60732/4145_76_cat119__kornia.jpg,TM_60732,kornia,119,4145_76
glyph_crops_merged_by_tm/TM_60732/4166_31378_cat8__opencv.jpg,TM_60732,opencv,8,4166_31378
glyph_crops_merged_by_tm/TM_60732/4158_49_cat107__kornia.jpg,TM_60732,kornia,107,4158_49
glyph_crops_merged_by_tm/TM_60732/4145_31704_cat225__opencv.jpg,TM_60732,opencv,225,4145_31704
glyph_crops_merged_by_tm/TM_60732/4158_17_cat119__kornia.jpg,TM_60732,kornia,119,4158_17
glyph_crops_merged_by_tm/TM_60732/4158_99_cat23__kornia.jpg,TM_60732,kornia,23,4158_99
glyph_crops_merged_by_tm/TM_60732/4166_31361_cat8__opencv.jpg,TM_60732,opencv,8,4166_31361
glyph_crops_merged_by_tm/TM_60732/4145_52_cat186__kornia.jpg,TM_60732,kornia,186,4145_52
glyph_crops_merged_by_tm/TM_60732/7139_54_cat33__kornia.jpg,TM_60732,kornia,33,7139_54
glyph_crops_merged_by_tm/TM_60732/4097_68_cat201__kornia.jpg,TM_60732,kornia,201,4097_68
glyph_crops_merged_by_tm/TM_60732/4097_31536_cat111__opencv.jpg,TM_60732,opencv,111,4097_31536
glyph_crops_merged_by_tm/TM_60732/4158_31996_cat119__opencv.jpg,TM_60732,opencv,119,4158_31996
glyph_crops_merged_by_tm/TM_60732/4145_24_cat100__kornia.jpg,TM_60732,kornia,100,4145_24
glyph_crops_merged_by_tm/TM_60732/4097_31459_cat225__opencv.jpg,TM_60732,opencv,225,4097_31459
glyph_crops_merged_by_tm/TM_60732/4158_96_cat119__kornia.jpg,TM_60732,kornia,119,4158_96
glyph_crops_merged_by_tm/TM_60732/7139_22_cat161__kornia.jpg,TM_60732,kornia,161,7139_22
glyph_crops_merged_by_tm/TM_60732/7139_61_cat45__kornia.jpg,TM_60732,kornia,45,7139_61
glyph_crops_merged_by_tm/TM_60732/7139_32112_cat120__opencv.jpg,TM_60732,opencv,120,7139_32112
glyph_crops_merged_by_tm/TM_60732/4097_31523_cat169__opencv.jpg,TM_60732,opencv,169,4097_31523
glyph_crops_merged_by_tm/TM_60732/4158_42_cat23__kornia.jpg,TM_60732,kornia,23,4158_42
glyph_crops_merged_by_tm/TM_60732/4166_25_cat23__kornia.jpg,TM_60732,kornia,23,4166_25
glyph_crops_merged_by_tm/TM_60732/7139_32131_cat225__opencv.jpg,TM_60732,opencv,225,7139_32131
glyph_crops_merged_by_tm/TM_60732/4097_106_cat161__kornia.jpg,TM_60732,kornia,161,4097_106
glyph_crops_merged_by_tm/TM_60732/4166_84_cat120__kornia.jpg,TM_60732,kornia,120,4166_84
glyph_crops_merged_by_tm/TM_60732/4097_82_cat225__kornia.jpg,TM_60732,kornia,225,4097_82
glyph_crops_merged_by_tm/TM_60732/4191_15_cat33__kornia.jpg,TM_60732,kornia,33,4191_15
glyph_crops_merged_by_tm/TM_60732/7139_32136_cat119__opencv.jpg,TM_60732,opencv,119,7139_32136
glyph_crops_merged_by_tm/TM_60732/4097_31627_cat225__opencv.jpg,TM_60732,opencv,225,4097_31627
glyph_crops_merged_by_tm/TM_60732/4097_31572_cat119__opencv.jpg,TM_60732,opencv,119,4097_31572
glyph_crops_merged_by_tm/TM_60732/4158_31971_cat8__opencv.jpg,TM_60732,opencv,8,4158_31971
glyph_crops_merged_by_tm/TM_60732/4097_31451_cat120__opencv.jpg,TM_60732,opencv,120,4097_31451
glyph_crops_merged_by_tm/TM_60732/4097_52_cat107__kornia.jpg,TM_60732,kornia,107,4097_52
glyph_crops_merged_by_tm/TM_60732/4145_33_cat107__kornia.jpg,TM_60732,kornia,107,4145_33
glyph_crops_merged_by_tm/TM_60732/4166_31396_cat14__opencv.jpg,TM_60732,opencv,14,4166_31396
glyph_crops_merged_by_tm/TM_60732/4145_31710_cat120__opencv.jpg,TM_60732,opencv,120,4145_31710
glyph_crops_merged_by_tm/TM_60732/4097_121_cat119__kornia.jpg,TM_60732,kornia,119,4097_121
glyph_crops_merged_by_tm/TM_60732/4158_31986_cat8__opencv.jpg,TM_60732,opencv,8,4158_31986
glyph_crops_merged_by_tm/TM_60732/4166_31402_cat201__opencv.jpg,TM_60732,opencv,201,4166_31402
glyph_crops_merged_by_tm/TM_60732/7139_57_cat161__kornia.jpg,TM_60732,kornia,161,7139_57
glyph_crops_merged_by_tm/TM_60732/7139_32109_cat14__opencv.jpg,TM_60732,opencv,14,7139_32109
glyph_crops_merged_by_tm/TM_60732/7139_32125_cat23__opencv.jpg,TM_60732,opencv,23,7139_32125
glyph_crops_merged_by_tm/TM_60732/7139_32129_cat7__opencv.jpg,TM_60732,opencv,7,7139_32129
glyph_crops_merged_by_tm/TM_60732/4158_80_cat23__kornia.jpg,TM_60732,kornia,23,4158_80
glyph_crops_merged_by_tm/TM_60732/4158_83_cat212__kornia.jpg,TM_60732,kornia,212,4158_83
glyph_crops_merged_by_tm/TM_60732/4166_31373_cat119__opencv.jpg,TM_60732,opencv,119,4166_31373
glyph_crops_merged_by_tm/TM_60732/4158_1_cat150__kornia.jpg,TM_60732,kornia,150,4158_1
glyph_crops_merged_by_tm/TM_60732/7139_32127_cat14__opencv.jpg,TM_60732,opencv,14,7139_32127
glyph_crops_merged_by_tm/TM_60732/4166_46_cat33__kornia.jpg,TM_60732,kornia,33,4166_46
glyph_crops_merged_by_tm/TM_60732/4166_31358_cat119__opencv.jpg,TM_60732,opencv,119,4166_31358
glyph_crops_merged_by_tm/TM_60732/4158_114_cat119__kornia.jpg,TM_60732,kornia,119,4158_114
glyph_crops_merged_by_tm/TM_60732/4158_10_cat212__kornia.jpg,TM_60732,kornia,212,4158_10
glyph_crops_merged_by_tm/TM_60732/4097_31628_cat59__opencv.jpg,TM_60732,opencv,59,4097_31628
glyph_crops_merged_by_tm/TM_60732/7139_32096_cat23__opencv.jpg,TM_60732,opencv,23,7139_32096
glyph_crops_merged_by_tm/TM_60732/4166_70_cat17__kornia.jpg,TM_60732,kornia,17,4166_70
glyph_crops_merged_by_tm/TM_60732/4145_31671_cat14__opencv.jpg,TM_60732,opencv,14,4145_31671
glyph_crops_merged_by_tm/TM_60732/4166_31382_cat225__opencv.jpg,TM_60732,opencv,225,4166_31382
glyph_crops_merged_by_tm/TM_60732/4158_32071_cat120__opencv.jpg,TM_60732,opencv,120,4158_32071
glyph_crops_merged_by_tm/TM_60732/7139_32110_cat77__opencv.jpg,TM_60732,opencv,77,7139_32110
glyph_crops_merged_by_tm/TM_60732/4145_4_cat100__kornia.jpg,TM_60732,kornia,100,4145_4
glyph_crops_merged_by_tm/TM_60732/4158_41_cat23__kornia.jpg,TM_60732,kornia,23,4158_41
glyph_crops_merged_by_tm/TM_60732/4097_27_cat120__kornia.jpg,TM_60732,kornia,120,4097_27
glyph_crops_merged_by_tm/TM_60732/4158_56_cat119__kornia.jpg,TM_60732,kornia,119,4158_56
glyph_crops_merged_by_tm/TM_60732/7139_32167_cat212__opencv.jpg,TM_60732,opencv,212,7139_32167
glyph_crops_merged_by_tm/TM_60732/7139_32135_cat23__opencv.jpg,TM_60732,opencv,23,7139_32135
glyph_crops_merged_by_tm/TM_60732/4166_7_cat120__kornia.jpg,TM_60732,kornia,120,4166_7
glyph_crops_merged_by_tm/TM_60732/4097_131_cat161__kornia.jpg,TM_60732,kornia,161,4097_131
glyph_crops_merged_by_tm/TM_60732/4158_98_cat212__kornia.jpg,TM_60732,kornia,212,4158_98
glyph_crops_merged_by_tm/TM_60732/7139_32145_cat23__opencv.jpg,TM_60732,opencv,23,7139_32145
glyph_crops_merged_by_tm/TM_60732/7139_20_cat8__kornia.jpg,TM_60732,kornia,8,7139_20
glyph_crops_merged_by_tm/TM_60732/4166_31436_cat150__opencv.jpg,TM_60732,opencv,150,4166_31436
glyph_crops_merged_by_tm/TM_60732/7139_32140_cat107__opencv.jpg,TM_60732,opencv,107,7139_32140
glyph_crops_merged_by_tm/TM_60732/4158_32052_cat23__opencv.jpg,TM_60732,opencv,23,4158_32052
glyph_crops_merged_by_tm/TM_60732/7139_32164_cat14__opencv.jpg,TM_60732,opencv,14,7139_32164
glyph_crops_merged_by_tm/TM_60732/4158_19_cat186__kornia.jpg,TM_60732,kornia,186,4158_19
glyph_crops_merged_by_tm/TM_60732/4097_31541_cat186__opencv.jpg,TM_60732,opencv,186,4097_31541
glyph_crops_merged_by_tm/TM_60732/4158_32025_cat119__opencv.jpg,TM_60732,opencv,119,4158_32025
glyph_crops_merged_by_tm/TM_60732/7139_32103_cat201__opencv.jpg,TM_60732,opencv,201,7139_32103
glyph_crops_merged_by_tm/TM_60732/4158_5_cat150__kornia.jpg,TM_60732,kornia,150,4158_5
glyph_crops_merged_by_tm/TM_60732/7139_32143_cat201__opencv.jpg,TM_60732,opencv,201,7139_32143
glyph_crops_merged_by_tm/TM_60732/4191_31954_cat14__opencv.jpg,TM_60732,opencv,14,4191_31954
glyph_crops_merged_by_tm/TM_60732/4158_35_cat23__kornia.jpg,TM_60732,kornia,23,4158_35
glyph_crops_merged_by_tm/TM_60732/4158_32037_cat8__opencv.jpg,TM_60732,opencv,8,4158_32037
glyph_crops_merged_by_tm/TM_60732/4097_85_cat150__kornia.jpg,TM_60732,kornia,150,4097_85
glyph_crops_merged_by_tm/TM_60732/7139_25_cat107__kornia.jpg,TM_60732,kornia,107,7139_25
glyph_crops_merged_by_tm/TM_60732/4097_91_cat186__kornia.jpg,TM_60732,kornia,186,4097_91
glyph_crops_merged_by_tm/TM_60732/4166_48_cat225__kornia.jpg,TM_60732,kornia,225,4166_48
glyph_crops_merged_by_tm/TM_60732/4097_16_cat8__kornia.jpg,TM_60732,kornia,8,4097_16
glyph_crops_merged_by_tm/TM_60732/4097_144_cat212__kornia.jpg,TM_60732,kornia,212,4097_144
glyph_crops_merged_by_tm/TM_60732/7139_48_cat186__kornia.jpg,TM_60732,kornia,186,7139_48
glyph_crops_merged_by_tm/TM_60732/4097_34_cat225__kornia.jpg,TM_60732,kornia,225,4097_34
glyph_crops_merged_by_tm/TM_60732/4097_18_cat119__kornia.jpg,TM_60732,kornia,119,4097_18
glyph_crops_merged_by_tm/TM_60732/4166_30_cat161__kornia.jpg,TM_60732,kornia,161,4166_30
glyph_crops_merged_by_tm/TM_60732/4097_110_cat14__kornia.jpg,TM_60732,kornia,14,4097_110
glyph_crops_merged_by_tm/TM_60732/4145_31663_cat8__opencv.jpg,TM_60732,opencv,8,4145_31663
glyph_crops_merged_by_tm/TM_60732/4145_79_cat14__kornia.jpg,TM_60732,kornia,14,4145_79
glyph_crops_merged_by_tm/TM_60732/4097_31571_cat59__opencv.jpg,TM_60732,opencv,59,4097_31571
glyph_crops_merged_by_tm/TM_60732/4166_31357_cat77__opencv.jpg,TM_60732,opencv,77,4166_31357
glyph_crops_merged_by_tm/TM_60732/4158_31983_cat23__opencv.jpg,TM_60732,opencv,23,4158_31983
glyph_crops_merged_by_tm/TM_60732/4097_31448_cat8__opencv.jpg,TM_60732,opencv,8,4097_31448
glyph_crops_merged_by_tm/TM_60732/4145_5_cat107__kornia.jpg,TM_60732,kornia,107,4145_5
glyph_crops_merged_by_tm/TM_60732/4097_31456_cat23__opencv.jpg,TM_60732,opencv,23,4097_31456
glyph_crops_merged_by_tm/TM_60732/4158_31998_cat201__opencv.jpg,TM_60732,opencv,201,4158_31998
glyph_crops_merged_by_tm/TM_60732/4166_31423_cat212__opencv.jpg,TM_60732,opencv,212,4166_31423
glyph_crops_merged_by_tm/TM_60732/4145_31669_cat120__opencv.jpg,TM_60732,opencv,120,4145_31669
glyph_crops_merged_by_tm/TM_60732/4097_31471_cat111__opencv.jpg,TM_60732,opencv,111,4097_31471
glyph_crops_merged_by_tm/TM_60732/4145_31718_cat45__opencv.jpg,TM_60732,opencv,45,4145_31718
glyph_crops_merged_by_tm/TM_60732/4097_38_cat120__kornia.jpg,TM_60732,kornia,120,4097_38
glyph_crops_merged_by_tm/TM_60732/4097_22_cat201__kornia.jpg,TM_60732,kornia,201,4097_22
glyph_crops_merged_by_tm/TM_60732/4097_31601_cat107__opencv.jpg,TM_60732,opencv,107,4097_31601
glyph_crops_merged_by_tm/TM_60732/4145_31740_cat23__opencv.jpg,TM_60732,opencv,23,4145_31740
glyph_crops_merged_by_tm/TM_60732/7139_13_cat201__kornia.jpg,TM_60732,kornia,201,7139_13
glyph_crops_merged_by_tm/TM_60732/4097_55_cat225__kornia.jpg,TM_60732,kornia,225,4097_55
glyph_crops_merged_by_tm/TM_60732/4097_31634_cat77__opencv.jpg,TM_60732,opencv,77,4097_31634
glyph_crops_merged_by_tm/TM_60732/4166_6_cat212__kornia.jpg,TM_60732,kornia,212,4166_6
glyph_crops_merged_by_tm/TM_60732/7139_32114_cat8__opencv.jpg,TM_60732,opencv,8,7139_32114
glyph_crops_merged_by_tm/TM_60732/4097_31636_cat23__opencv.jpg,TM_60732,opencv,23,4097_31636
glyph_crops_merged_by_tm/TM_60732/4158_32036_cat225__opencv.jpg,TM_60732,opencv,225,4158_32036
glyph_crops_merged_by_tm/TM_60732/4158_54_cat225__kornia.jpg,TM_60732,kornia,225,4158_54
glyph_crops_merged_by_tm/TM_60732/4145_22_cat119__kornia.jpg,TM_60732,kornia,119,4145_22
glyph_crops_merged_by_tm/TM_60732/4097_31493_cat225__opencv.jpg,TM_60732,opencv,225,4097_31493
glyph_crops_merged_by_tm/TM_60732/4097_155_cat177__kornia.jpg,TM_60732,kornia,177,4097_155
glyph_crops_merged_by_tm/TM_60732/4097_21_cat23__kornia.jpg,TM_60732,kornia,23,4097_21
glyph_crops_merged_by_tm/TM_60732/4158_53_cat59__kornia.jpg,TM_60732,kornia,59,4158_53
glyph_crops_merged_by_tm/TM_60732/4145_21_cat45__kornia.jpg,TM_60732,kornia,45,4145_21
glyph_crops_merged_by_tm/TM_60732/7139_32155_cat23__opencv.jpg,TM_60732,opencv,23,7139_32155
glyph_crops_merged_by_tm/TM_60732/4145_31684_cat14__opencv.jpg,TM_60732,opencv,14,4145_31684
glyph_crops_merged_by_tm/TM_60732/4158_34_cat201__kornia.jpg,TM_60732,kornia,201,4158_34
glyph_crops_merged_by_tm/TM_60732/4145_11_cat23__kornia.jpg,TM_60732,kornia,23,4145_11
glyph_crops_merged_by_tm/TM_60732/4166_31372_cat144__opencv.jpg,TM_60732,opencv,144,4166_31372
glyph_crops_merged_by_tm/TM_60732/4097_31453_cat23__opencv.jpg,TM_60732,opencv,23,4097_31453
glyph_crops_merged_by_tm/TM_60732/4158_32081_cat212__opencv.jpg,TM_60732,opencv,212,4158_32081
glyph_crops_merged_by_tm/TM_60732/4166_75_cat33__kornia.jpg,TM_60732,kornia,33,4166_75
glyph_crops_merged_by_tm/TM_60732/4158_55_cat23__kornia.jpg,TM_60732,kornia,23,4158_55
glyph_crops_merged_by_tm/TM_60732/4145_31737_cat161__opencv.jpg,TM_60732,opencv,161,4145_31737
glyph_crops_merged_by_tm/TM_60732/4145_31685_cat100__opencv.jpg,TM_60732,opencv,100,4145_31685
glyph_crops_merged_by_tm/TM_60732/4097_59_cat212__kornia.jpg,TM_60732,kornia,212,4097_59
glyph_crops_merged_by_tm/TM_60732/7139_6_cat201__kornia.jpg,TM_60732,kornia,201,7139_6
glyph_crops_merged_by_tm/TM_60732/4145_31753_cat119__opencv.jpg,TM_60732,opencv,119,4145_31753
glyph_crops_merged_by_tm/TM_60732/4145_31736_cat8__opencv.jpg,TM_60732,opencv,8,4145_31736
glyph_crops_merged_by_tm/TM_60732/4145_71_cat201__kornia.jpg,TM_60732,kornia,201,4145_71
glyph_crops_merged_by_tm/TM_60732/4158_32000_cat201__opencv.jpg,TM_60732,opencv,201,4158_32000
glyph_crops_merged_by_tm/TM_60732/7139_3_cat23__kornia.jpg,TM_60732,kornia,23,7139_3
glyph_crops_merged_by_tm/TM_60732/4145_31752_cat14__opencv.jpg,TM_60732,opencv,14,4145_31752
glyph_crops_merged_by_tm/TM_60732/7139_44_cat225__kornia.jpg,TM_60732,kornia,225,7139_44
glyph_crops_merged_by_tm/TM_60732/4145_31715_cat186__opencv.jpg,TM_60732,opencv,186,4145_31715
glyph_crops_merged_by_tm/TM_60732/7139_60_cat23__kornia.jpg,TM_60732,kornia,23,7139_60
glyph_crops_merged_by_tm/TM_60732/4158_87_cat212__kornia.jpg,TM_60732,kornia,212,4158_87
glyph_crops_merged_by_tm/TM_60732/4097_107_cat119__kornia.jpg,TM_60732,kornia,119,4097_107
glyph_crops_merged_by_tm/TM_60732/4145_47_cat120__kornia.jpg,TM_60732,kornia,120,4145_47
glyph_crops_merged_by_tm/TM_60732/4097_134_cat186__kornia.jpg,TM_60732,kornia,186,4097_134
glyph_crops_merged_by_tm/TM_60732/4145_3_cat8__kornia.jpg,TM_60732,kornia,8,4145_3
glyph_crops_merged_by_tm/TM_60732/4097_65_cat59__kornia.jpg,TM_60732,kornia,59,4097_65
glyph_crops_merged_by_tm/TM_60732/4145_14_cat23__kornia.jpg,TM_60732,kornia,23,4145_14
glyph_crops_merged_by_tm/TM_60732/4097_31578_cat23__opencv.jpg,TM_60732,opencv,23,4097_31578
glyph_crops_merged_by_tm/TM_60732/4097_31469_cat23__opencv.jpg,TM_60732,opencv,23,4097_31469
glyph_crops_merged_by_tm/TM_60732/4145_66_cat23__kornia.jpg,TM_60732,kornia,23,4145_66
glyph_crops_merged_by_tm/TM_60732/4158_6_cat119__kornia.jpg,TM_60732,kornia,119,4158_6
glyph_crops_merged_by_tm/TM_60732/4145_31661_cat8__opencv.jpg,TM_60732,opencv,8,4145_31661
glyph_crops_merged_by_tm/TM_60732/4158_32057_cat212__opencv.jpg,TM_60732,opencv,212,4158_32057
glyph_crops_merged_by_tm/TM_60732/7139_32152_cat161__opencv.jpg,TM_60732,opencv,161,7139_32152
glyph_crops_merged_by_tm/TM_60732/4145_31734_cat201__opencv.jpg,TM_60732,opencv,201,4145_31734
glyph_crops_merged_by_tm/TM_60732/4191_11_cat23__kornia.jpg,TM_60732,kornia,23,4191_11
glyph_crops_merged_by_tm/TM_60732/4097_94_cat111__kornia.jpg,TM_60732,kornia,111,4097_94
glyph_crops_merged_by_tm/TM_60732/4166_79_cat8__kornia.jpg,TM_60732,kornia,8,4166_79
glyph_crops_merged_by_tm/TM_60732/4158_9_cat8__kornia.jpg,TM_60732,kornia,8,4158_9
glyph_crops_merged_by_tm/TM_60732/7139_32115_cat14__opencv.jpg,TM_60732,opencv,14,7139_32115
glyph_crops_merged_by_tm/TM_60732/4097_31517_cat201__opencv.jpg,TM_60732,opencv,201,4097_31517
glyph_crops_merged_by_tm/TM_60732/4097_40_cat120__kornia.jpg,TM_60732,kornia,120,4097_40
glyph_crops_merged_by_tm/TM_60732/4145_31677_cat212__opencv.jpg,TM_60732,opencv,212,4145_31677
glyph_crops_merged_by_tm/TM_60732/4158_57_cat59__kornia.jpg,TM_60732,kornia,59,4158_57
glyph_crops_merged_by_tm/TM_60732/4191_31961_cat225__opencv.jpg,TM_60732,opencv,225,4191_31961
glyph_crops_merged_by_tm/TM_60732/4097_31532_cat225__opencv.jpg,TM_60732,opencv,225,4097_31532
glyph_crops_merged_by_tm/TM_60732/4145_69_cat144__kornia.jpg,TM_60732,kornia,144,4145_69
glyph_crops_merged_by_tm/TM_60732/4097_31596_cat212__opencv.jpg,TM_60732,opencv,212,4097_31596
glyph_crops_merged_by_tm/TM_60732/7139_69_cat8__kornia.jpg,TM_60732,kornia,8,7139_69
glyph_crops_merged_by_tm/TM_60732/4158_32017_cat225__opencv.jpg,TM_60732,opencv,225,4158_32017
glyph_crops_merged_by_tm/TM_60732/4145_72_cat225__kornia.jpg,TM_60732,kornia,225,4145_72
glyph_crops_merged_by_tm/TM_60732/4097_31519_cat14__opencv.jpg,TM_60732,opencv,14,4097_31519
glyph_crops_merged_by_tm/TM_60732/4097_31544_cat111__opencv.jpg,TM_60732,opencv,111,4097_31544
glyph_crops_merged_by_tm/TM_60732/7139_52_cat119__kornia.jpg,TM_60732,kornia,119,7139_52
glyph_crops_merged_by_tm/TM_60732/4158_31991_cat212__opencv.jpg,TM_60732,opencv,212,4158_31991
glyph_crops_merged_by_tm/TM_60732/4097_31483_cat212__opencv.jpg,TM_60732,opencv,212,4097_31483
glyph_crops_merged_by_tm/TM_60732/4145_31739_cat119__opencv.jpg,TM_60732,opencv,119,4145_31739
glyph_crops_merged_by_tm/TM_60732/4145_31705_cat212__opencv.jpg,TM_60732,opencv,212,4145_31705
glyph_crops_merged_by_tm/TM_60732/4097_95_cat201__kornia.jpg,TM_60732,kornia,201,4097_95
glyph_crops_merged_by_tm/TM_60732/4158_13_cat120__kornia.jpg,TM_60732,kornia,120,4158_13
glyph_crops_merged_by_tm/TM_60732/4166_31393_cat161__opencv.jpg,TM_60732,opencv,161,4166_31393
glyph_crops_merged_by_tm/TM_60732/7139_50_cat119__kornia.jpg,TM_60732,kornia,119,7139_50
glyph_crops_merged_by_tm/TM_60732/4145_31735_cat225__opencv.jpg,TM_60732,opencv,225,4145_31735
glyph_crops_merged_by_tm/TM_60732/7139_63_cat150__kornia.jpg,TM_60732,kornia,150,7139_63
glyph_crops_merged_by_tm/TM_60732/4166_5_cat77__kornia.jpg,TM_60732,kornia,77,4166_5
glyph_crops_merged_by_tm/TM_60732/4158_31987_cat59__opencv.jpg,TM_60732,opencv,59,4158_31987
glyph_crops_merged_by_tm/TM_60732/4158_32065_cat177__opencv.jpg,TM_60732,opencv,177,4158_32065
glyph_crops_merged_by_tm/TM_60732/4158_32070_cat150__opencv.jpg,TM_60732,opencv,150,4158_32070
glyph_crops_merged_by_tm/TM_60732/4097_31584_cat8__opencv.jpg,TM_60732,opencv,8,4097_31584
glyph_crops_merged_by_tm/TM_60732/4145_31706_cat107__opencv.jpg,TM_60732,opencv,107,4145_31706
glyph_crops_merged_by_tm/TM_60732/4166_31362_cat14__opencv.jpg,TM_60732,opencv,14,4166_31362
glyph_crops_merged_by_tm/TM_60732/4158_32048_cat119__opencv.jpg,TM_60732,opencv,119,4158_32048
glyph_crops_merged_by_tm/TM_60732/4166_0_cat100__kornia.jpg,TM_60732,kornia,100,4166_0
glyph_crops_merged_by_tm/TM_60732/4158_31982_cat186__opencv.jpg,TM_60732,opencv,186,4158_31982
glyph_crops_merged_by_tm/TM_60732/4097_162_cat225__kornia.jpg,TM_60732,kornia,225,4097_162
glyph_crops_merged_by_tm/TM_60732/4145_73_cat8__kornia.jpg,TM_60732,kornia,8,4145_73
glyph_crops_merged_by_tm/TM_60732/4158_31969_cat14__opencv.jpg,TM_60732,opencv,14,4158_31969
glyph_crops_merged_by_tm/TM_60732/4158_31989_cat119__opencv.jpg,TM_60732,opencv,119,4158_31989
glyph_crops_merged_by_tm/TM_60732/4145_31665_cat100__opencv.jpg,TM_60732,opencv,100,4145_31665
glyph_crops_merged_by_tm/TM_60732/4166_62_cat8__kornia.jpg,TM_60732,kornia,8,4166_62
glyph_crops_merged_by_tm/TM_60732/4166_31385_cat8__opencv.jpg,TM_60732,opencv,8,4166_31385
glyph_crops_merged_by_tm/TM_60732/4158_2_cat161__kornia.jpg,TM_60732,kornia,161,4158_2
glyph_crops_merged_by_tm/TM_60732/4158_102_cat161__kornia.jpg,TM_60732,kornia,161,4158_102
glyph_crops_merged_by_tm/TM_60732/4166_33_cat225__kornia.jpg,TM_60732,kornia,225,4166_33
glyph_crops_merged_by_tm/TM_60732/7139_0_cat33__kornia.jpg,TM_60732,kornia,33,7139_0
glyph_crops_merged_by_tm/TM_60732/4145_56_cat14__kornia.jpg,TM_60732,kornia,14,4145_56
glyph_crops_merged_by_tm/TM_60732/4145_31703_cat8__opencv.jpg,TM_60732,opencv,8,4145_31703
glyph_crops_merged_by_tm/TM_60732/7139_32170_cat14__opencv.jpg,TM_60732,opencv,14,7139_32170
glyph_crops_merged_by_tm/TM_60732/4097_31547_cat107__opencv.jpg,TM_60732,opencv,107,4097_31547
glyph_crops_merged_by_tm/TM_60732/4158_31966_cat107__opencv.jpg,TM_60732,opencv,107,4158_31966
glyph_crops_merged_by_tm/TM_60732/7139_32148_cat33__opencv.jpg,TM_60732,opencv,33,7139_32148
glyph_crops_merged_by_tm/TM_60732/4145_31712_cat23__opencv.jpg,TM_60732,opencv,23,4145_31712
glyph_crops_merged_by_tm/TM_60732/4158_76_cat23__kornia.jpg,TM_60732,kornia,23,4158_76
glyph_crops_merged_by_tm/TM_60732/4097_158_cat59__kornia.jpg,TM_60732,kornia,59,4097_158
glyph_crops_merged_by_tm/TM_60732/4166_9_cat119__kornia.jpg,TM_60732,kornia,119,4166_9
glyph_crops_merged_by_tm/TM_60732/4097_25_cat212__kornia.jpg,TM_60732,kornia,212,4097_25
glyph_crops_merged_by_tm/TM_60732/4097_41_cat23__kornia.jpg,TM_60732,kornia,23,4097_41
glyph_crops_merged_by_tm/TM_60732/4097_4_cat8__kornia.jpg,TM_60732,kornia,8,4097_4
glyph_crops_merged_by_tm/TM_60732/4097_31502_cat225__opencv.jpg,TM_60732,opencv,225,4097_31502
glyph_crops_merged_by_tm/TM_60732/7139_32102_cat23__opencv.jpg,TM_60732,opencv,23,7139_32102
glyph_crops_merged_by_tm/TM_60732/4166_31356_cat120__opencv.jpg,TM_60732,opencv,120,4166_31356
glyph_crops_merged_by_tm/TM_60732/4158_31977_cat201__opencv.jpg,TM_60732,opencv,201,4158_31977
glyph_crops_merged_by_tm/TM_60732/7139_32126_cat201__opencv.jpg,TM_60732,opencv,201,7139_32126
glyph_crops_merged_by_tm/TM_60732/4097_33_cat225__kornia.jpg,TM_60732,kornia,225,4097_33
glyph_crops_merged_by_tm/TM_60732/4145_31679_cat201__opencv.jpg,TM_60732,opencv,201,4145_31679
glyph_crops_merged_by_tm/TM_60732/4145_31693_cat212__opencv.jpg,TM_60732,opencv,212,4145_31693
glyph_crops_merged_by_tm/TM_60732/4158_32033_cat186__opencv.jpg,TM_60732,opencv,186,4158_32033
glyph_crops_merged_by_tm/TM_60732/4097_101_cat77__kornia.jpg,TM_60732,kornia,77,4097_101
glyph_crops_merged_by_tm/TM_60732/4166_31412_cat33__opencv.jpg,TM_60732,opencv,33,4166_31412
glyph_crops_merged_by_tm/TM_60732/4097_127_cat23__kornia.jpg,TM_60732,kornia,23,4097_127
glyph_crops_merged_by_tm/TM_60732/4145_64_cat212__kornia.jpg,TM_60732,kornia,212,4145_64
glyph_crops_merged_by_tm/TM_60732/4097_31462_cat161__opencv.jpg,TM_60732,opencv,161,4097_31462
glyph_crops_merged_by_tm/TM_60732/4166_31411_cat8__opencv.jpg,TM_60732,opencv,8,4166_31411
glyph_crops_merged_by_tm/TM_60732/4097_31543_cat119__opencv.jpg,TM_60732,opencv,119,4097_31543
